longitude;latitude;Clase_SOM;Phosphate;Iron;Bottom light;Nitrate;Dissolved oxygen;pH;Salinity;Silicate;Temperature;PAR;Organic matter;Chlorophyll-a;Phytoplankton;Bottom utilized oxygen;Primary productivity ;Asp_bat;East_bat;River influence;Benthic current velocity;Runoff;Wind;Land distance;Mean_bat;Nort_bat;Rdmv_bat;Slop_bat;Stde_bat;Surf_bat;Substrate hardness;Particle size;Euphotic layer depth;Light attenuation coefficient;IBMR
826780.5;715289.5;5;0.4111696;0.0013699;25.679781;1.066288;193.7281952;8.0072412;32.9645576;9.0758171;26.9120731;38.5750923;7.7908936;0.4077727;2.1367576;5.2761369;0.0280077;231.2156067;-0.7795091;0.9492731;0.1135277;0.0002515;0.9802445;0.0926573;0;-0.626391;0.1163793;0.2306334;17.6121407;31;44.4608879;4.4153848;21.8961411;3.0667348;0.6293169
800014.5;710828.5;16;2.1705422;0.0006306;0.0325051;27.9125614;35.8865547;8.0167084;34.8302765;23.1957111;14.3026495;40.353035;6.5133243;0.0783495;0.2213757;5.2959323;0.0009646;308.1325073;-0.7865851;0.8514071;0.1023584;5.00E-06;1.5288701;0.1979769;-132.5;0.6174819;-0.1914286;0.626474;58.0251389;-166;41.8837242;4.1270142;38.3987923;0.4539055;0.4494743
804475.5;710828.5;14;1.6329601;0.0004268;0.1191853;19.7016602;92.4631119;8.0164709;34.5755768;14.1423092;17.5075855;40.2807007;10.5252752;0.2447052;0.7090554;5.2779379;0.0035355;285.2550964;-0.9647638;0.8634958;0.1339913;6.10E-06;1.4732544;0.1743475;-102.3332977;0.2631174;0.0063796;0.8784287;63.9131393;-101;39.3482895;4.1616921;36.0766869;0.782835;0.4636548
808936.5;710828.5;13;1.1408843;0.0003121;0.3831204;12.1908665;143.3949585;8.0162783;34.2455215;7.2883296;20.7371006;40.1536331;7.7483945;0.3840166;1.2000183;5.2281823;0.0087693;267.2124939;-0.9988168;0.8805824;0.1472984;1.14E-05;1.4124215;0.1450462;-49.3333282;-0.0486315;-0.018315;0.4290866;28.8829098;-51;51.4343491;4.1590881;32.738945;1.3879119;0.484035
813397.5;710828.5;9;0.7593234;0.0004139;1.0775321;6.3803401;180.6182251;8.0160789;33.7324638;5.7758064;24.0263004;39.9260979;6.4510198;0.4576488;1.6989545;5.1992121;0.0204703;254.2680054;-0.9625404;0.8963974;0.1161001;4.61E-05;1.3150676;0.1220234;-23.6666698;-0.2711381;-0.0984849;0.236807;15.29706;-28;49.836422;4.2723284;29.5796928;1.9907861;0.5140355
817858.5;710828.5;2;0.4445457;0.0006072;5.2974973;1.6637939;210.2157288;8.0158691;33.2567139;4.9779644;26.658329;39.555481;5.641355;0.5157275;2.1305683;5.1998448;0.0302321;255.2563934;-0.9670745;0.9081677;0.0912142;8.07E-05;1.2177138;0.1079429;-6.666667;-0.2544933;-0.0757576;0.2207584;14.0237904;-10;48.9439697;4.2912149;26.6746445;2.590523;0.5748076
822319.5;710828.5;5;0.3425409;0.0011203;24.0919971;0.4816694;214.3286133;8.0074368;32.9204292;5.9736671;27.0359745;39.2606201;6.611239;0.4973271;2.1923845;4.7087646;0.0322465;208.2174072;-0.4728178;0.9247628;0.0977482;0.0001153;1.12036;0.1011932;0;-0.8811602;0.3307494;0.1493776;14.1874599;16;45.2805824;4.2544565;22.3957539;3.4579942;0.6459926
826780.5;710828.5;5;0.3301663;0.001622;38.3295021;0.6148807;211.3773956;8.0080166;32.6304817;8.5741081;26.9110413;39.0939217;5.2432337;0.5138069;2.4601724;4.9296784;0.0347189;221.5166931;-0.6628386;0.944312;0.089528;0.00015;1.0230063;0.0761772;0;-0.7487623;-0.3521368;0.2615415;20.5828609;-5;42.8291016;4.3564014;19.8160248;3.852391;0.6391361
831241.5;710828.5;5;0.3239045;0.0016401;29.5665073;1.5345285;214.8884735;8.01054;32.5300865;8.112731;27.1983223;38.8452835;8.2311945;0.4420252;2.5451691;4.2118254;0.0330066;246.134201;-0.914496;0.9447923;0.1051634;0.0003115;0.8767098;0.0799267;0;-0.4045949;0.0473485;0.2896184;22.6960201;31;42.1639061;4.4397454;18.3199387;4.4520998;0.5914394
800014.5;706367.5;16;2.0805907;0.0006291;0.0103456;27.0434952;39.604599;8.0185146;34.9107628;19.7793751;14.3708715;40.7754364;6.1016893;0.0880554;0.2285145;4.4787045;0.0005632;304.1698914;-0.8273757;0.8769988;0.1105285;1.30E-05;1.4803815;0.1884716;-109.1428986;0.5616489;-0.2040816;0.5315732;42.5824509;-132;41.7904434;4.1410084;36.6781006;0.8407718;0.4861103
804475.5;706367.5;14;1.7165484;0.0004503;0.0379185;21.3431396;81.2574387;8.0182314;34.8128777;13.5302629;16.2477188;40.7252769;8.7180872;0.2454341;0.6605592;4.4331031;0.0020512;300.2669067;-0.8636872;0.8702037;0.1252251;1.59E-05;1.4141073;0.1722411;-80.5555573;0.5040282;0.1086236;0.6337353;42.0637398;-66;41.9723244;4.2238812;34.488533;1.2212292;0.4999123
808936.5;706367.5;10;1.3155985;0.0003593;0.3988837;15.1000948;124.9011307;8.0179405;34.5314331;8.5111837;18.8564644;40.6215668;9.7679596;0.3828073;1.1459849;4.4052033;0.0071882;296.7961121;-0.8926166;0.8617987;0.1278332;2.28E-05;1.3444741;0.1515384;-45.7777786;0.4508166;0.0315657;0.3560592;24.9790001;-43;48.1396904;4.2797441;31.3883724;1.8824289;0.5156986
813397.5;706367.5;6;0.8250155;0.0004815;1.5695161;7.5390906;173.3797607;8.0177145;33.8042068;6.479321;23.2426815;40.4924316;7.5761862;0.4715958;1.7610499;4.3887119;0.0211871;291.3706055;-0.9312428;0.8741685;0.1010841;5.75E-05;1.2513261;0.1332416;-23.7777805;0.3643994;-0.0048309;0.2378709;15.2881804;-24;49.7780991;4.3461633;28.4205017;2.5215087;0.5374629
817858.5;706367.5;2;0.4258716;0.0006847;6.0587459;1.4587557;211.7447052;8.0175781;33.1690636;5.2555337;26.733408;40.3270912;6.5372934;0.5400003;2.272491;4.3884683;0.0325809;273.0775146;-0.9985579;0.8826095;0.0796512;9.21E-05;1.158178;0.1183714;-8.8888893;0.0536856;0.020202;0.1494983;11.9948502;-8;50.3097954;4.390563;25.6410408;3.1290848;0.5691746
822319.5;706367.5;5;0.3741961;0.0011954;23.1586475;1.0049666;211.6777039;8.0175066;32.8838196;7.1024332;26.82127;40.1920776;6.3219271;0.5309451;2.3901613;4.3453546;0.0340755;171.0274048;0.1559625;0.9031764;0.0784203;0.0001267;1.06503;0.1029565;-4.4444451;-0.987763;0.015873;0.061753;7.689981;-4;43.7843742;4.4744029;22.5599499;3.9256175;0.6056686
826780.5;706367.5;5;0.3289682;0.0016424;38.1235657;0.6077877;211.6187744;8.0175724;32.6343002;8.7186041;26.8981705;40.1054916;4.9100776;0.5230279;2.4931314;4.1993823;0.0353837;243.4349976;-0.8944273;0.9367279;0.0773142;0.0001614;0.971882;0.0840498;0;-0.4472134;-0.3773148;0.1866442;16.5559292;-12;43.2219696;4.4292417;18.8867683;5.264647;0.5976228
831241.5;706367.5;5;0.3057645;0.0017187;31.5713234;0.2938022;216.4147034;8.0106573;32.7695618;6.7349691;27.3059292;39.3178253;7.6011195;0.4930471;2.5712807;4.1027656;0.0378675;242.6676025;-0.888358;0.9528626;0.0773346;0.0002808;0.8473721;0.0809364;0;-0.4591515;0.2878788;0.3216289;21.9696808;36;38.0934029;4.5702071;16.1421413;5.3825784;0.5970381
795553.5;701906.5;16;2.3103671;0.0006421;3.67E-05;30.0043163;36.1486893;8.0200062;34.8824577;30.1940613;12.419383;40.9346504;7.059196;0.0579999;0.1413438;4.2297664;2.75E-05;296.3581848;-0.8960357;0.9145637;0.1043471;1.61E-05;1.5088253;0.1785188;-122.5;0.4439819;-0.3269231;0.5965279;45.7083092;-165;41.2748985;4.0288959;35.9873772;0.9452154;0.5249161
800014.5;701906.5;16;1.8297414;0.0005501;0.0417546;23.3197784;65.7144547;8.019743;34.8434715;15.4173794;15.5888681;40.9243164;9.3787956;0.1319652;0.361264;4.144402;0.0014166;295.7325134;-0.9008305;0.9094855;0.1219325;2.09E-05;1.4318929;0.169788;-87.25;0.4341709;0.0557692;0.5434647;40.7821999;-80;40.1917;4.202589;34.593029;1.0905792;0.5403955
804475.5;701906.5;13;1.4027108;0.0003922;0.1529606;16.3472767;113.7461166;8.0194426;34.5114326;10.5357275;18.8320522;40.8500137;10.5741167;0.2679097;0.8090303;4.0867782;0.0050892;304.6440125;-0.8227003;0.8973703;0.126744;2.57E-05;1.3549603;0.1580962;-57.5555611;0.5684754;0.0301318;0.4546035;32.3526115;-54;48.588089;4.3117557;32.4657974;1.5109603;0.5589982
808936.5;701906.5;13;0.9999304;0.0003896;1.0838358;9.9588671;157.2286835;8.0191021;34.1143379;7.0581155;21.9213772;40.7084694;9.1474743;0.3993819;1.3466864;4.0583177;0.012175;304.9668884;-0.8194835;0.876;0.1211437;3.42E-05;1.2765266;0.1432915;-31.8888893;0.5731028;-0.0018518;0.2996918;18.8411198;-32;51.0189781;4.3633094;29.5680981;2.2204626;0.5716254
813397.5;701906.5;2;0.6560433;0.0007642;4.0053363;4.9889679;189.6634674;8.018856;33.5592537;6.9903183;24.6370468;40.5795898;8.0966969;0.5199928;2.1026464;4.0414186;0.0275501;304.8753052;-0.8203982;0.854551;0.0902573;6.89E-05;1.1875844;0.1293214;-16.5555592;0.5717927;0.0911681;0.1937031;12.8591604;-13;52.4945297;4.4022546;26.8062687;2.919749;0.5807205
817858.5;701906.5;2;0.3774768;0.0011351;8.6755199;1.0025033;215.1175079;8.0187435;33.0720978;7.184566;26.7970104;40.4687576;7.9172034;0.6100773;2.6957703;4.0409851;0.0395596;303.366394;-0.835171;0.8771243;0.065916;0.0001035;1.0986422;0.1165399;-7.8888888;0.5499903;0.1375661;0.0788018;6.3847809;-5;50.046051;4.4508934;24.2379513;3.6044858;0.5817293
822319.5;701906.5;5;0.3471283;0.0014924;19.9906979;0.7530907;214.0447083;8.0185614;32.8430901;8.3745852;26.8452854;40.3214035;8.1407957;0.584161;2.6701186;4.0425615;0.0387799;30.9637604;0.5144958;0.9073221;0.0664456;0.0001382;1.0097001;0.1019415;-5.666667;0.8574929;0.1851852;0.0280794;2.8674419;-4;42.6958961;4.5108938;21.4350548;4.4842548;0.576817
826780.5;701906.5;5;0.3207493;0.0017998;30.1875744;0.5362973;213.0539856;8.0182428;32.6430321;9.3937893;26.888052;40.102356;8.0600128;0.5602562;2.6425991;4.0480847;0.0380111;247.3061981;-0.9225799;0.9386175;0.0670039;0.0001728;0.9207578;0.0837767;0;-0.3858061;-0.1689815;0.0956943;13.3952303;-8;43.3894005;4.4693027;18.1716824;5.7468667;0.5841667
831241.5;701906.5;5;0.3009187;0.0017587;27.2816067;0.2171862;218.0252838;8.0107298;32.9405403;8.0068645;27.3600998;39.7304688;7.0348196;0.5261466;2.5086827;4.3408461;0.0391052;226.6365967;-0.7270132;0.9543217;0.0587215;0.0002074;0.8318156;0.0857971;0;-0.6866235;-0.0625;0.2384551;16.9181004;5;39.1005745;4.2357893;15.2292385;5.8121171;0.6229664
835702.5;701906.5;5;0.3891155;0.0016611;32.710907;0.4878997;185.3366394;8.0116634;32.3942566;11.3874474;26.8861332;39.492218;5.5161333;0.446129;2.5207579;2.5857446;0.0349767;231.1551971;-0.7788473;0.9580137;0.0798197;0.0003596;0.770931;0.0797577;0;-0.6272135;-0.0753968;0.2328902;18.9851894;17;41.1041908;4.7018075;14.2209244;5.7731562;0.612936
840163.5;701906.5;5;0.6219964;0.0014494;28.5589657;6.5930052;186.2200317;8.0084047;32.8417091;14.2186804;24.4803276;39.0154266;7.1174569;0.4066971;2.4295435;3.5550601;0.0425359;237.2839966;-0.8413593;0.9500943;0.1336552;0.0005031;0.7679263;0.0835323;0;-0.5404761;0.5959184;0.2880841;17.0105896;57;35.0253944;4.5928712;17.4915047;6.0881305;0.6110536
791092.5;697445.5;16;2.7050037;0.0006777;0.0075497;34.6470604;20.003046;8.0211439;34.8014259;43.5400581;10.2140827;40.9340439;12.366374;0.0340782;0.0932787;4.5157981;0.0001524;287.1583862;-0.9554929;0.9238349;0.0862394;1.57E-05;1.5585859;0.1666792;-158.3332977;0.2950143;-0.1457432;0.7290653;75.1812592;-192;41.415081;4.0920119;35.7512512;0.8961295;0.5558063
795553.5;697445.5;16;2.1146488;0.0005838;0.0240217;27.1107521;52.7660484;8.0208054;34.8948212;24.3867016;13.332056;40.9251785;11.4710026;0.0984465;0.2525319;4.2211413;0.000485;301.9121094;-0.8488596;0.9373573;0.1154105;2.23E-05;1.4709951;0.1522599;-100.75;0.5286183;-0.0183616;0.7317775;53.6114502;-104;38.6093979;4.1204276;33.5634766;1.0775107;0.58522
800014.5;697445.5;13;1.5661548;0.0004781;0.240523;19.3864746;93.1428986;8.020566;34.7466202;11.1169844;16.9546185;40.8811417;8.2682371;0.1810638;0.523201;4.1491747;0.0028268;311.248291;-0.75186;0.9412932;0.1320355;2.89E-05;1.3834041;0.1446601;-64.3333435;0.6593229;0.0136452;0.6938298;47.5371208;-62;40.7422638;4.1526489;32.0699272;1.2441536;0.6289296
804475.5;697445.5;13;1.0874296;0.0003527;0.7904063;11.3489103;146.2095032;8.0202694;34.1957626;7.653336;21.4181633;40.7501831;8.8793297;0.2940964;0.9795635;4.0904713;0.0085172;323.7233887;-0.5916843;0.9248453;0.1277504;3.55E-05;1.2958133;0.1354988;-31.6666698;0.8061697;-0.0387597;0.4340595;27.5721302;-35;51.152401;4.3009028;30.5028725;1.696311;0.6771004
808936.5;697445.5;9;0.6902065;0.0004402;2.4908412;4.9447098;188.6747742;8.0199118;33.6940422;5.7191777;24.8984985;40.5278358;9.0406151;0.4173726;1.557577;4.045711;0.0173209;326.809906;-0.5474189;0.9084397;0.1146395;4.56E-05;1.2085792;0.124696;-17;0.8368587;0.05;0.2551081;18.3726807;-14;50.807869;4.4128871;28.5047646;2.4486248;0.6881974
813397.5;697445.5;2;0.4909166;0.0010448;6.9854727;2.5072467;205.3939972;8.0196514;33.311657;7.4994955;25.9910412;40.330307;8.3481159;0.5655258;2.4310286;4.0193558;0.0336853;318.6521912;-0.6606278;0.8800526;0.0800941;8.03E-05;1.1238428;0.1147722;-9;0.7507136;0.0909091;0.1069111;9.2975502;-6;52.5567551;4.4354525;25.3108253;3.2249694;0.6844406
817858.5;697445.5;5;0.3311208;0.0015665;11.7214031;0.566646;218.2142181;8.0195265;32.9731827;9.0234327;26.8580856;40.1681213;7.6855445;0.6742256;3.0892432;4.0192137;0.0460364;308.2901917;-0.7848829;0.8859286;0.053189;0.0001149;1.0391064;0.1061003;-5;0.6196441;0.0909091;0.0388576;3.1622779;-4;51.2007484;4.5077286;21.891346;4.0355396;0.6583131
822319.5;697445.5;5;0.3214026;0.0017726;17.3742695;0.5141231;216.2182922;8.0193157;32.8015633;9.5731201;26.8682423;40.0169373;7.8603439;0.6330024;2.9295561;4.0197306;0.0431369;0;0;0.9070099;0.0553169;0.0001496;0.95437;0.0963576;-3.5555561;1;0.0793651;0.0224727;1.9499919;-3;51.4079361;4.5416179;19.286623;4.9761004;0.6180293
826780.5;697445.5;5;0.3136769;0.0019346;23.3064976;0.4747762;214.2963409;8.0189333;32.6514816;9.9761343;26.8786755;39.8873482;7.2655668;0.5926031;2.7721934;4.0215406;0.0402946;26.5650501;0.4472136;0.9320119;0.0579336;0.0001842;0.8696336;0.0845131;-3.2222221;0.8944272;0.017094;0.0071786;3.644716;-3;51.1581192;4.5072451;16.9529552;6.1718302;0.6012602
831241.5;697445.5;5;0.3198981;0.0017871;31.1942558;0.527662;212.8921356;8.018651;32.6521416;9.3524246;26.8910503;39.7917747;7.1488886;0.5579711;2.6311009;4.0228753;0.0378522;251.0032959;-0.9455375;0.9563172;0.0639721;0.0002189;0.7848971;0.0757778;0;-0.3255132;-0.32;0.1035567;8.6281195;-6;43.176918;4.5153174;15.2318735;7.0536804;0.6075069
835702.5;697445.5;5;0.3489395;0.0017134;33.6884155;0.567076;209.3053741;8.0137939;32.2779922;10.4776926;27.191433;39.4352951;5.6417398;0.4921153;2.4884605;3.6661537;0.0374424;247.1094971;-0.9212495;0.9632151;0.0545693;0.0003358;0.7240101;0.0785658;0;-0.3889722;-0.0989583;0.235224;18;8;40.28479;4.7941947;14.2415123;6.2308955;0.6082727
840163.5;697445.5;5;0.6230149;0.0015185;31.5295544;3.8679962;192.2947845;8.0086451;32.4260941;11.2334318;25.0114899;39.2214203;6.3990769;0.4207028;2.5546899;2.8673773;0.0416883;208.3007965;-0.4740996;0.942749;0.1268617;0.0004676;0.7370071;0.0850024;0;-0.8804712;-0.0170068;0.1422022;15.9521904;22;36.9850388;4.723681;14.341198;6.1743727;0.6356692
786631.5;692984.5;16;2.7821729;0.0007125;0;36.0931931;12.3614998;8.022522;34.7906303;48.2163582;9.87819;40.9434357;11.0786638;0.0082166;0.0254625;5.1130753;0;259.5221863;-0.9833253;0.9271405;0.0766911;1.16E-05;1.6296632;0.1675937;-259;-0.1818552;-0.0981308;1.473745;145.4555969;-301;47.5181847;4.0763445;35.854435;0.8526583;0.5731404
791092.5;692984.5;16;2.3242159;0.0006692;0.18823;29.6185303;38.5474358;8.0219803;34.6899757;32.470665;13.157135;40.9515839;8.5041523;0.0797261;0.29494;4.5388708;0.0034308;275.696106;-0.9950624;0.9335666;0.0919007;2.00E-05;1.531414;0.1452135;-151.875;0.0992516;0.1107026;1.261287;102.5371017;-118;42.1218414;4.0017047;32.9371376;1.0335882;0.6211851
795553.5;692984.5;13;1.5776901;0.0005682;0.5989137;18.9363537;101.4117584;8.0215483;34.3430824;17.759201;17.888916;40.9275742;7.4208879;0.2327928;0.8786976;4.2505322;0.0109162;308.2409058;-0.7854154;0.9604393;0.1033053;2.84E-05;1.4331647;0.1339729;-72.5555573;0.6189691;0.0121116;0.9257396;60.8534012;-70;41.4719925;4.1411819;30.7497807;1.1777214;0.672092
800014.5;692984.5;9;1.0096124;0.0005688;4.2885571;10.6326237;150.8990326;8.021121;33.9698868;8.2333794;21.718708;40.8673515;8.3373022;0.3495084;1.3564491;4.1694536;0.0170459;320.774292;-0.6323766;0.9736995;0.1122156;3.69E-05;1.3349155;0.1308078;-29.7777805;0.7746611;0.1201445;0.6091816;38.9180794;-15;50.3279724;4.3213329;29.1301556;1.3196274;0.7520769
804475.5;692984.5;6;0.6243804;0.0006129;4.0299711;4.3585358;165.7246399;8.0152426;33.6361885;9.7029867;25.7087936;40.4504814;8.7917013;0.3856025;1.6826729;3.8805676;0.0199059;340.4269104;-0.3350097;0.9623166;0.1313973;4.87E-05;1.2107034;0.1215722;-10.1111097;0.9422147;0.1989026;0.3066522;23.6005898;6;49.7612419;4.3360767;26.8358536;2.2068577;0.7564047
808936.5;692984.5;2;0.5171974;0.0009541;20.5050678;2.8531744;199.8472595;8.0203066;33.2000732;7.0052333;25.8564568;40.4397812;9.0996485;0.4679304;2.002815;4.0395651;0.0261244;356.7107849;-0.0573766;0.945901;0.1123997;5.70E-05;1.1406318;0.1156307;-4.333333;0.9983526;0.1300813;0.1398821;12.6578903;1;47.5701447;4.4722281;24.7961273;2.559854;0.8233356
813397.5;692984.5;5;0.3564107;0.0012048;17.8290596;0.6062534;208.9419403;8.0124874;32.9861603;10.7047901;27.1070576;40.1129837;8.4886045;0.5324461;2.3966343;3.498311;0.0350899;352.1846924;-0.1359803;0.9356131;0.0958535;0.0001148;1.0235507;0.1247609;-1.777778;0.9907115;-0.2111111;0.0826324;6.1604071;-6;48.6343842;4.4678617;21.8460732;3.803937;0.6855794
817858.5;692984.5;5;0.3316585;0.0015582;24.6368046;0.5998783;214.9611969;8.0199089;32.8293762;8.7884922;26.8610783;40.0215645;8.0466566;0.6020143;2.7971621;4.0086002;0.0409696;344.0545959;-0.2747211;0.9319473;0.0636506;0.0001263;0.9795706;0.101011;-0.4444444;0.961524;-0.1196581;0.0701159;4.9913511;-2;48.1580658;4.4838653;17.6632614;4.2456779;0.7651734
822319.5;692984.5;5;0.3265465;0.0016672;27.442812;0.5720446;213.9433136;8.0196829;32.7417755;9.078455;26.8668823;39.8685112;8.1234932;0.5812318;2.717041;4.0086002;0.0395037;340.3461914;-0.3363365;0.9265507;0.0636429;0.000161;0.89904;0.0936355;0;0.9417419;-0.1604938;0.0954516;8.2192183;-2;51.293354;4.5406518;16.1645851;5.2158751;0.7003977
826780.5;692984.5;5;0.3223138;0.001755;30.3939075;0.5498147;212.9647675;8.019269;32.6648369;9.2989845;26.8732567;39.7825317;8.0938644;0.5609699;2.6385884;4.0086002;0.0380751;18.4349499;0.3162278;0.9443979;0.0640095;0.0001956;0.8185093;0.0848721;0;0.9486833;-0.0555556;0.1116734;8.7305336;-1;51.200161;4.5224729;15.2551537;6.3789997;0.6758581
831241.5;692984.5;5;0.3242368;0.0016953;34.3606148;0.5668122;212.2616119;8.0189638;32.6625633;9.0334816;26.8836441;39.71912;8.1788454;0.5443533;2.5718162;4.0086002;0.0369077;320.9468994;-0.6300407;0.9489879;0.0669962;0.0002303;0.7379787;0.0784091;0;0.7765621;-0.375817;0.1095537;11.97013;-7;43.5007362;4.4894919;14.5844479;7.236804;0.6596888
835702.5;692984.5;5;0.3301252;0.0017041;32.1784286;0.1930033;213.1710205;8.0124092;32.0328865;11.0378828;27.3358727;39.2509041;4.9270549;0.449796;2.4443996;4.0156679;0.0391184;292.4330139;-0.9243265;0.9746878;0.0471087;0.0003434;0.6707273;0.090336;0;0.3816027;0.0555556;0.1892898;12.6880903;13;42.9195824;4.5798407;14.9880285;6.509963;0.6459813
840163.5;692984.5;5;0.6975815;0.0015523;30.5129242;0.3180802;148.7581329;8.0098276;32.5014954;12.2459917;26.3396645;38.8937683;7.0430341;0.3826315;2.4687696;3.1519701;0.0423879;322.7651978;-0.6050835;0.9520547;0.1668206;0.0004507;0.6687042;0.0975154;0;0.7961621;0.0438597;0.0504041;6.6687498;20;38.4365273;4.7505403;14.7523556;6.1648359;0.6461172
782170.5;688523.5;16;2.8722055;0.0007205;0;37.1786919;9.3374853;8.024025;34.7339134;50.1517143;9.3921413;40.9561386;9.988348;0.0070162;0.0237592;5.5959015;0;294.5848999;-0.9093461;0.9446039;0.0750517;3.80E-06;1.7220573;0.1757113;-381;0.4160405;-0.5197133;1.620039;112.3787994;-526;47.3023605;4.1403618;35.9087334;0.7240123;0.6127522
786631.5;688523.5;16;2.5381243;0.0007138;0;33.1240959;12.6748371;8.0234938;34.8671455;34.5558891;11.8567801;40.9711647;8.3788729;0.0119127;0.0307141;5.1624908;0;275.821106;-0.9948434;0.9396157;0.0915443;1.41E-05;1.6131496;0.1493774;-249.25;0.1014231;-0.1441116;2.151417;146.8535004;-319;46.390995;4.0722957;33.4734573;0.9709157;0.6265572
791092.5;688523.5;16;1.9434279;0.0006606;0.3689103;24.5900021;57.0918236;8.0228453;34.5785217;21.401268;16.1001873;40.9608116;8.3700581;0.1253739;0.4966014;4.5999422;0.0067091;283.1210938;-0.9738923;0.9339222;0.097562;2.43E-05;1.5042421;0.1288086;-135.7778015;0.2270103;0.1148261;1.851961;120.3438034;-98;41.755619;4.079391;31.2637119;1.165019;0.6979501
795553.5;688523.5;6;1.0407314;0.0005525;1.1738056;10.7619572;150.0574799;8.0224037;33.7913437;11.1317015;22.4457741;40.9446373;7.6621175;0.3671391;1.5048633;4.3322263;0.0213473;304.0244141;-0.8287999;0.9604589;0.0912002;3.46E-05;1.3953345;0.1206329;-34.6666718;0.5595451;0.1581509;0.7630421;47.6748199;-13;46.1546288;4.2877941;29.167078;1.2645745;0.7775243
800014.5;688523.5;2;0.8006617;0.0006674;5.2756867;6.2451186;156.5865631;8.0154018;33.7385445;11.2615271;26.142807;40.498085;8.2163048;0.3970425;1.7862676;3.7701228;0.0261584;321.34021;-0.6246952;0.9747131;0.1238214;5.04E-05;1.2464811;0.1127005;-2.8888891;0.7808687;0.2459426;0.3083448;26.3162193;19;50.802166;4.4283328;27.3865623;2.0296562;0.831281
804475.5;688523.5;5;0.6152467;0.0007155;13.4562693;0.9500985;163.894577;8.0154581;33.4677124;12.6675224;26.9293327;40.1474075;8.6032391;0.4253646;1.863216;3.8276556;0.0256187;25.7099495;0.4338156;0.9792339;0.1385651;8.37E-05;1.1000562;0.1116048;0;0.9010017;-0.006536;0.0962045;9.5774946;6;52.1656647;4.4529209;25.1867828;2.4952724;0.8282575
808936.5;688523.5;5;0.4986143;0.0009092;19.9281693;0.5232657;187.0854645;8.0141468;33.1835709;11.7986584;27.1078014;39.8112984;8.3540916;0.4648609;2.1315992;3.5627239;0.0327265;25.9065094;0.436904;0.9802265;0.1315117;0.0001113;1.0097833;0.1030427;0;0.8995082;-0.1060606;0.0624583;5.7735028;3;52.7451324;4.5398345;22.4906635;3.1582518;0.8132471
813397.5;688523.5;5;0.3812948;0.0011485;25.9765091;0.840786;208.2034912;8.0140781;33.0389557;12.0980234;27.3293076;39.6959;8.9582596;0.5151922;2.1872749;3.3789752;0.0336179;352.875;-0.1240349;0.9735529;0.1216485;0.0001623;0.9617794;0.1186462;0;0.9922779;0.1437908;0.0776489;4.9241161;6;50.2925949;4.4783173;20.3687859;3.487129;0.8326222
817858.5;688523.5;5;0.3736633;0.0013602;12.2779636;0.2866278;216.6886597;8.0126257;32.9199181;13.7697392;27.3614731;39.3811798;8.2179098;0.5801626;2.3060758;2.7187078;0.0370799;357.5104065;-0.0434375;0.9584781;0.1192978;0.0002007;0.9086529;0.117365;0;0.9990562;0.124183;0.0739087;5.4046159;6;49.8983727;4.6157379;19.4238529;4.1838956;0.7761838
822319.5;688523.5;5;0.3414592;0.0014478;16.975729;0.3577518;217.7386322;8.0134411;32.9441948;12.5093021;27.3460064;39.2839432;8.6217747;0.5370478;2.3068769;4.1652379;0.039143;316.193512;-0.6922254;0.969061;0.0656898;0.0002451;0.8434659;0.1121913;0;0.7216814;-0.0133333;0.1089877;8.5114298;7;50.3457565;4.5371299;17.8358002;4.9116387;0.7747166
826780.5;688523.5;5;0.3362592;0.0014443;26.992918;0.2051101;218.0643005;8.0124807;32.8295784;11.9245129;27.3827553;39.2103882;9.8221874;0.5354843;2.4607491;3.9607909;0.0381256;8.9726267;0.1559626;0.9711323;0.0532677;0.0002336;0.738342;0.1061818;0;0.987763;0.5333334;0.1235059;10.3709002;23;48.6249542;4.4549494;16.4179363;5.9203615;0.7598911
831241.5;688523.5;5;0.3285753;0.0016035;37.5269737;0.6059624;211.6310883;8.0120497;32.6729813;8.7145386;26.8762379;39.0191689;8.4931517;0.5307356;2.5125313;4.4199066;0.0359633;354.4725037;-0.0963239;0.9796442;0.0700203;0.0002417;0.6910603;0.1082132;0;0.9953501;-0.3692811;0.0999869;11.6343498;-2;42.6229248;4.5387907;14.2202702;6.0661912;0.7227455
835702.5;688523.5;5;0.3582965;0.0015751;30.713707;0.2038908;212.4229126;8.0126543;31.9746819;9.952055;27.3707371;38.7566452;6.7913418;0.4827676;2.2955146;4.3547726;0.0409836;280.3590088;-0.9837002;0.9762958;0.0718063;0.0004169;0.6229017;0.1125411;0;0.1798161;0.3453453;0.1517563;12.4523802;27;43.6736526;4.6119852;14.9520712;6.3698735;0.6914088
777709.5;684062.5;16;2.9280949;0.000711;0;37.8484116;8.9447994;8.0253353;34.7148399;53.9380989;9.0337152;40.9686623;8.8460636;0.0047167;0.0201075;5.819633;0;307.0549011;-0.7980582;0.9544621;0.0723946;2.10E-06;1.7585808;0.1952415;-380.3999939;0.6025803;-0.374393;1.887998;164.2711945;-550;47.4988289;4.107934;36.6811562;0.492373;0.6808428
